Start_Date,End_Date,Event_Name,Event_Intensity,Region,Duration,Federal_District
2009-09-06,2009-09-07,Дождь,104.0,Хабаровский край,1,Дальневосточный
2009-09-14,2009-09-14,Дождь,102.0,Краснодарский край,0,Южный
2009-09-18,2009-09-19,Ветер,30.0,Иркутская область,1,Сибирский
2009-09-20,2009-09-21,Дождь,189.0,Республика Дагестан,1,Северо-Кавказский
2009-09-26,2009-09-27,Дождь,80.0,Республика Дагестан,1,Северо-Кавказский
2009-09-26,2009-09-27,Дождь,80.0,Чеченская Республика,1,Северо-Кавказский
2009-09-28,2009-09-29,Снег,28.0,Республика Дагестан,1,Северо-Кавказский
2009-10-02,2009-10-02,Дождь,76.0,Сахалинская область,0,Дальневосточный
2009-10-02,2009-10-03,Ветер,25.0,Ульяновская область,1,Приволжский
2009-10-03,2009-10-03,Ветер,27.0,Калининградская область,0,Северо-Западный
2009-10-04,2009-10-04,Ветер,33.0,Хабаровский край,0,Дальневосточный
2009-10-04,2009-10-04,Дождь,54.0,Хабаровский край,0,Дальневосточный
2009-10-09,2009-10-09,Дождь,63.0,Сахалинская область,0,Дальневосточный
2009-10-09,2009-10-09,Ветер,40.0,Сахалинская область,0,Дальневосточный
2009-10-14,2009-10-14,Ветер,32.0,Калининградская область,0,Северо-Западный
2009-10-20,2009-10-22,Дождь,52.0,Хабаровский край,2,Дальневосточный
2009-10-27,2009-10-27,Дождь,91.0,Сахалинская область,0,Дальневосточный
2009-10-28,2009-10-28,Ветер,41.0,Сахалинская область,0,Дальневосточный
2009-10-31,2009-10-31,Сложные отложения,40.0,Камчатский край,0,Дальневосточный
2009-11-05,2009-11-05,Сложные отложения,40.0,Алтайский край,0,Сибирский
2009-11-13,2009-11-15,Метель,50.0,Красноярский край,2,Сибирский
2009-11-13,2009-11-15,Ветер,30.0,Красноярский край,2,Сибирский
2009-11-18,2009-11-19,Ветер,25.0,Калининградская область,1,Северо-Западный
2009-12-05,2009-12-06,Сложные отложения,35.0,Приморский край,1,Дальневосточный
2009-12-05,2009-12-06,Снег,40.0,Приморский край,1,Дальневосточный
2009-12-05,2009-12-06,Дождь,67.0,Приморский край,1,Дальневосточный
2009-12-06,2009-12-07,Снег,23.0,Сахалинская область,1,Дальневосточный
2009-12-06,2009-12-07,Сложные отложения,48.0,Сахалинская область,1,Дальневосточный
2009-12-08,2010-01-04,Аномально-холодная погода,27.0,Ханты-Мансийский автономный округ,27,Уральский
2009-12-09,2009-12-13,Сильный мороз,-39.0,Томская область,4,Сибирский
2009-12-12,2009-12-19,Сильный мороз,-49.0,Иркутская область,7,Сибирский
2009-12-13,2009-12-19,Аномально-холодная погода,15.0,Забайкальский край,6,Сибирский
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Брянская область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Тамбовская область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Воронежская область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Липецкая область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Орловская область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Белгородская область,5,Центральный
2009-12-14,2009-12-19,Аномально-холодная погода,22.0,Курская область,5,Центральный
2009-12-14,2009-12-22,Сильный мороз,-45.0,Пермский край,8,Приволжский
2009-12-14,2009-12-22,Сильный мороз,-45.0,Свердловская область,8,Уральский
2009-12-14,2009-12-20,Аномально-холодная погода,25.0,Ивановская область,6,Центральный
2009-12-14,2009-12-20,Аномально-холодная погода,25.0,Ярославская область,6,Центральный
2009-12-14,2009-12-20,Аномально-холодная погода,25.0,Костромская область,6,Центральный
2009-12-15,2009-12-24,Аномально-холодная погода,27.0,Тюменская область,9,Уральский
2009-12-15,2009-12-22,Сильный мороз,-45.0,Курганская область,7,Уральский
2009-12-15,2009-12-22,Сильный мороз,-45.0,Челябинская область,7,Уральский
2009-12-15,2009-12-16,Сильный мороз,-41.0,Кировская область,1,Приволжский
2009-12-15,2009-12-16,Сильный мороз,-41.0,Удмуртcкая Республика,1,Приволжский
2009-12-15,2009-12-21,Аномально-холодная погода,24.0,Оренбургская область,6,Приволжский
2009-12-15,2009-12-21,Аномально-холодная погода,24.0,Самарская область,6,Приволжский
2009-12-17,2009-12-24,Аномально-холодная погода,27.0,Омская область,7,Сибирский
2009-12-22,2009-12-25,Аномально-холодная погода,20.0,Новосибирская область,3,Сибирский
2009-12-22,2009-12-25,Аномально-холодная погода,20.0,Кемеровская область,3,Сибирский
2009-12-22,2009-12-25,Аномально-холодная погода,20.0,Томская область,3,Сибирский
2009-12-23,2009-12-27,Сильный мороз,-49.0,Иркутская область,4,Сибирский
2009-12-25,2010-01-07,Аномально-холодная погода,15.0,Республика Бурятия,13,Сибирский
2009-12-25,2010-01-07,Аномально-холодная погода,15.0,Забайкальский край,13,Сибирский
2009-12-27,2010-01-04,Сильный мороз,-50.0,Забайкальский край,8,Сибирский
2009-12-29,2009-12-29,Снег,20.0,Брянская область,0,Центральный
2009-12-29,2009-12-29,Снег,20.0,Курская область,0,Центральный
2009-12-30,2009-12-30,Ветер,25.0,Пермский край,0,Приволжский
2009-12-31,2010-01-05,Снег,20.0,Сахалинская область,5,Дальневосточный
2009-12-31,2010-01-05,Метель,200.0,Сахалинская область,5,Дальневосточный
2009-12-31,2010-01-03,Сильный мороз,-40.0,Свердловская область,3,Уральский
2010-01-02,2010-01-02,Снег,23.0,Курская область,0,Центральный
2010-01-04,2010-01-06,Ветер,30.0,Красноярский край,2,Сибирский
2010-01-04,2010-01-06,Метель,50.0,Красноярский край,2,Сибирский
2010-01-06,2010-01-09,Сильный мороз,-40.0,Челябинская область,3,Уральский
2010-01-06,2010-01-10,Сильный мороз,-45.0,Алтайский край,4,Сибирский
2010-01-06,2010-01-10,Сильный мороз,-45.0,Томская область,4,Сибирский
2010-01-06,2010-01-10,Сильный мороз,-45.0,Кемеровская область,4,Сибирский
2010-01-06,2010-01-10,Сильный мороз,-45.0,Новосибирская область,4,Сибирский
2010-01-10,2010-01-18,Аномально-холодная погода,12.0,Забайкальский край,8,Сибирский
2010-01-10,2010-01-18,Аномально-холодная погода,12.0,Республика Бурятия,8,Сибирский
2010-01-11,2010-01-13,Гололед,35.0,Республика Калмыкия,2,Южный
2010-01-12,2010-01-12,Сильный мороз,-40.0,Челябинская область,0,Уральский
2010-01-15,2010-01-24,Аномально-холодная погода,22.0,Самарская область,9,Приволжский
2010-01-15,2010-01-25,Аномально-холодная погода,22.0,Оренбургская область,10,Приволжский
2010-01-16,2010-01-21,Аномально-холодная погода,20.0,Омская область,5,Сибирский
2010-01-16,2010-01-29,Аномально-холодная погода,21.0,Липецкая область,13,Центральный
2010-01-16,2010-01-28,Аномально-холодная погода,21.0,Курская область,12,Центральный
2010-01-16,2010-01-29,Аномально-холодная погода,21.0,Тамбовская область,13,Центральный
2010-01-17,2010-01-28,Аномально-холодная погода,21.0,Брянская область,11,Центральный
2010-01-17,2010-01-17,Сложные отложения,45.0,Республика Дагестан,0,Северо-Кавказский
2010-01-17,2010-01-21,Аномально-холодная погода,21.0,Алтайский край,4,Сибирский
2010-01-17,2010-01-21,Аномально-холодная погода,21.0,Кемеровская область,4,Сибирский
2010-01-17,2010-01-21,Аномально-холодная погода,21.0,Новосибирская область,4,Сибирский
2010-01-17,2010-01-21,Аномально-холодная погода,21.0,Томская область,4,Сибирский
2010-01-17,2010-01-21,Аномально-холодная погода,21.0,Республика Алтай,4,Сибирский
2010-01-18,2010-01-23,Метель,50.0,Красноярский край,5,Сибирский
2010-01-18,2010-01-23,Ветер,35.0,Красноярский край,5,Сибирский
2010-01-19,2010-01-22,Метель,50.0,Красноярский край,3,Сибирский
2010-01-21,2010-01-21,Метель,200.0,Сахалинская область,0,Дальневосточный
2010-01-21,2010-01-29,Сложные отложения,150.0,Кабардино-Балкарская Республика,8,Северо-Кавказский
2010-01-21,2010-01-28,Гололед,26.0,Краснодарский край,7,Южный
2010-01-21,2010-01-27,Аномально-холодная погода,13.0,Калининградская область,6,Северо-Западный
2010-01-21,2010-01-23,Ветер,29.0,Чукотский автономный округ,2,Дальневосточный
2010-01-21,2010-01-23,Метель,100.0,Чукотский автономный округ,2,Дальневосточный
2010-01-22,2010-01-23,Сложные отложения,40.0,Ставропольский край,1,Северо-Кавказский
2010-01-25,2010-01-26,Снег,21.0,Ставропольский край,1,Северо-Кавказский
2010-01-25,2010-01-27,Ветер,28.0,Республика Дагестан,2,Северо-Кавказский
2010-01-25,2010-01-27,Гололед,25.0,Республика Дагестан,2,Северо-Кавказский
2010-01-26,2010-01-26,Метель,50.0,Красноярский край,0,Сибирский
2010-01-26,2010-01-26,Ветер,29.0,Красноярский край,0,Сибирский
2010-01-26,2010-01-27,Метель,50.0,Сахалинская область,1,Дальневосточный
2010-01-26,2010-01-27,Ветер,36.0,Сахалинская область,1,Дальневосточный
2010-01-26,2010-01-27,Ветер,29.0,Мурманская область,1,Северо-Западный
2010-01-26,2010-01-28,Метель,50.0,Ямало-Ненецкий автономный округ,2,Уральский
2010-01-26,2010-01-26,Ветер,30.0,Тюменская область,0,Уральский
2010-01-26,2010-01-26,Метель,50.0,Тюменская область,0,Уральский
2010-01-26,2010-01-28,Ветер,30.0,Ямало-Ненецкий автономный округ,2,Уральский
2010-01-28,2010-01-28,Ветер,42.0,Чукотский автономный округ,0,Дальневосточный
2010-01-30,2010-02-03,Аномально-холодная погода,19.0,Новосибирская область,4,Сибирский
2010-01-30,2010-02-03,Аномально-холодная погода,19.0,Кемеровская область,4,Сибирский
2010-01-30,2010-02-03,Аномально-холодная погода,19.0,Томская область,4,Сибирский
2010-02-01,2010-02-14,Сложные отложения,100.0,Республика Калмыкия,13,Южный
2010-02-03,2010-02-03,Сложные отложения,90.0,Волгоградская область,0,Южный
2010-02-05,2010-02-05,Ветер,41.0,Краснодарский край,0,Южный
2010-02-06,2010-02-12,Аномально-холодная погода,19.0,Новосибирская область,6,Сибирский
2010-02-06,2010-02-12,Аномально-холодная погода,19.0,Кемеровская область,6,Сибирский
2010-02-06,2010-02-12,Аномально-холодная погода,19.0,Республика Алтай,6,Сибирский
2010-02-06,2010-02-12,Аномально-холодная погода,19.0,Томская область,6,Сибирский
2010-02-06,2010-02-12,Аномально-холодная погода,19.0,Алтайский край,6,Сибирский
2010-02-06,2010-02-12,Сильный мороз,-45.0,Алтайский край,6,Сибирский
2010-02-06,2010-02-12,Сильный мороз,-45.0,Новосибирская область,6,Сибирский
2010-02-06,2010-02-12,Сильный мороз,-45.0,Томская область,6,Сибирский
2010-02-06,2010-02-12,Сильный мороз,-45.0,Республика Алтай,6,Сибирский
2010-02-06,2010-02-12,Сильный мороз,-45.0,Кемеровская область,6,Сибирский
2010-02-08,2010-02-12,Сильный мороз,-45.0,Иркутская область,4,Сибирский
2010-02-12,2010-02-12,Ветер,28.0,Ставропольский край,0,Северо-Кавказский
2010-02-13,2010-02-14,Ветер,35.0,Республика Дагестан,1,Северо-Кавказский
2010-02-16,2010-02-16,Ветер,30.0,Ростовская область,0,Южный
2010-02-16,2010-02-16,Ветер,30.0,Ставропольский край,0,Северо-Кавказский
2010-02-16,2010-02-16,Ветер,30.0,Республика Калмыкия,0,Южный
2010-02-16,2010-02-16,Ветер,30.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2010-02-16,2010-02-17,Ветер,28.0,Волгоградская область,1,Южный
2010-02-16,2010-02-17,Сложные отложения,100.0,Волгоградская область,1,Южный
2010-02-21,2010-02-23,Метель,100.0,Чукотский автономный округ,2,Дальневосточный
2010-02-21,2010-02-23,Ветер,36.0,Чукотский автономный округ,2,Дальневосточный
2010-02-21,2010-02-22,Сход снежных лавин,4.0,Краснодарский край,1,Южный
2010-02-22,2010-02-27,Аномально-холодная погода,19.0,Алтайский край,5,Сибирский
2010-02-22,2010-02-27,Аномально-холодная погода,19.0,Новосибирская область,5,Сибирский
2010-02-22,2010-02-27,Аномально-холодная погода,19.0,Кемеровская область,5,Сибирский
2010-02-22,2010-02-27,Аномально-холодная погода,19.0,Томская область,5,Сибирский
2010-02-22,2010-02-27,Аномально-холодная погода,19.0,Республика Алтай,5,Сибирский
2010-02-26,2010-02-27,Ветер,28.0,Хабаровский край,1,Дальневосточный
2010-02-28,2010-02-28,Ветер,42.0,Чукотский автономный округ,0,Дальневосточный
2010-03-01,2010-03-05,Сильный мороз,-51.0,Чукотский автономный округ,4,Дальневосточный
2010-03-04,2010-03-06,Метель,500.0,Красноярский край,2,Сибирский
2010-03-04,2010-03-06,Ветер,28.0,Красноярский край,2,Сибирский
2010-03-07,2010-03-08,Метель,500.0,Мурманская область,1,Северо-Западный
2010-03-10,2010-03-12,Гололед,35.0,Краснодарский край,2,Южный
2010-03-10,2010-03-12,Гололед,35.0,Ставропольский край,2,Северо-Кавказский
2010-03-12,2010-03-13,Ветер,28.0,Алтайский край,1,Сибирский
2010-03-12,2010-03-13,Ветер,25.0,Кемеровская область,1,Сибирский
2010-03-14,2010-03-14,Метель,500.0,Сахалинская область,0,Дальневосточный
2010-03-14,2010-03-15,Ветер,28.0,Красноярский край,1,Сибирский
2010-03-17,2010-03-18,Метель,50.0,Чукотский автономный округ,1,Дальневосточный
2010-03-18,2010-03-19,Метель,50.0,Республика Алтай,1,Сибирский
2010-03-18,2010-03-19,Метель,50.0,Томская область,1,Сибирский
2010-03-18,2010-03-19,Метель,50.0,Новосибирская область,1,Сибирский
2010-03-18,2010-03-19,Метель,50.0,Алтайский край,1,Сибирский
2010-03-18,2010-03-19,Ветер,30.0,Кемеровская область,1,Сибирский
2010-03-18,2010-03-19,Ветер,37.0,Новосибирская область,1,Сибирский
2010-03-18,2010-03-19,Ветер,25.0,Томская область,1,Сибирский
2010-03-18,2010-03-19,Ветер,37.0,Республика Алтай,1,Сибирский
2010-03-18,2010-03-19,Ветер,30.0,Алтайский край,1,Сибирский
2010-03-18,2010-03-19,Метель,50.0,Кемеровская область,1,Сибирский
2010-03-21,2010-03-22,Снег,23.0,Сахалинская область,1,Дальневосточный
2010-03-21,2010-03-22,Метель,500.0,Сахалинская область,1,Дальневосточный
2010-03-24,2010-03-25,Метель,500.0,Красноярский край,1,Сибирский
2010-03-24,2010-03-25,Ветер,27.0,Красноярский край,1,Сибирский
2010-03-28,2010-03-28,Ветер,25.0,Калининградская область,0,Северо-Западный
2010-04-06,2010-04-06,Ветер,28.0,Республика Башкортостан,0,Приволжский
2010-04-06,2010-04-07,Ветер,26.0,Оренбургская область,1,Приволжский
2010-04-07,2010-04-09,Ветер,25.0,Забайкальский край,2,Сибирский
2010-04-10,2010-04-11,Метель,100.0,Чукотский автономный округ,1,Дальневосточный
2010-04-13,2010-04-14,Снег,33.0,Сахалинская область,1,Дальневосточный
2010-04-18,2010-04-18,Ветер,25.0,Республика Башкортостан,0,Приволжский
2010-04-23,2010-04-23,Ветер,25.0,Костромская область,0,Центральный
2010-04-23,2010-04-24,Ветер,25.0,Кировская область,1,Приволжский
2010-04-24,2010-04-24,Ветер,27.0,Мурманская область,0,Северо-Западный
2010-04-24,2010-04-25,Метель,50.0,Красноярский край,1,Сибирский
2010-04-24,2010-04-25,Ветер,30.0,Красноярский край,1,Сибирский
2010-04-27,2010-04-28,Снег,25.0,Свердловская область,1,Уральский
2010-04-27,2010-04-27,Ветер,28.0,Новосибирская область,0,Сибирский
2010-04-29,2010-04-29,Ветер,25.0,Алтайский край,0,Сибирский
2010-05-06,2010-05-06,Ветер,25.0,Кировская область,0,Приволжский
2010-05-07,2010-05-08,Смешанные осадки,37.0,Сахалинская область,1,Дальневосточный
2010-05-08,2010-05-08,Ветер,28.0,Тульская область,0,Центральный
2010-05-10,2010-05-10,Дождь,86.0,Сахалинская область,0,Дальневосточный
2010-05-15,2010-05-15,Град,25.0,Краснодарский край,0,Южный
2010-05-17,2010-05-17,Град,20.0,Краснодарский край,0,Южный
2010-05-18,2010-05-18,Дождь,54.0,Тульская область,0,Центральный
2010-05-18,2010-05-19,Град,25.0,Краснодарский край,1,Южный
2010-05-18,2010-05-19,Дождь,71.0,Краснодарский край,1,Южный
2010-05-19,2010-05-19,Ливень,41.0,Ростовская область,0,Южный
2010-05-20,2010-05-20,Ветер,26.0,Республика Бурятия,0,Сибирский
2010-05-23,2010-05-23,Град,20.0,Краснодарский край,0,Южный
2010-05-26,2010-05-26,Ветер,29.0,Пермский край,0,Приволжский
2010-05-27,2010-05-27,Град,20.0,Пермский край,0,Приволжский
2010-05-31,2010-05-31,Ветер,25.0,Красноярский край,0,Сибирский
2010-06-02,2010-06-02,Ветер,28.0,Ивановская область,0,Центральный
2010-06-02,2010-06-02,Дождь,59.0,Рязанская область,0,Центральный
2010-06-02,2010-06-02,Дождь,59.0,Ивановская область,0,Центральный
2010-06-02,2010-06-02,Дождь,59.0,Тверская область,0,Центральный
2010-06-02,2010-06-02,Дождь,59.0,Костромская область,0,Центральный
2010-06-02,2010-06-02,Ветер,28.0,Рязанская область,0,Центральный
2010-06-02,2010-06-02,Ветер,28.0,Московская область,0,Центральный
2010-06-02,2010-06-02,Ветер,28.0,Костромская область,0,Центральный
2010-06-02,2010-06-02,Ветер,28.0,Тверская область,0,Центральный
2010-06-02,2010-06-02,Дождь,59.0,Московская область,0,Центральный
2010-06-05,2010-06-06,Сильная жара,37.0,Челябинская область,1,Уральский
2010-06-05,2010-06-06,Сильная жара,37.0,Курганская область,1,Уральский
2010-06-05,2010-06-05,Град,35.0,Краснодарский край,0,Южный
2010-06-05,2010-06-05,Ветер,28.0,Республика Татарстан,0,Приволжский
2010-06-05,2010-06-06,Ветер,30.0,Республика Башкортостан,1,Приволжский
2010-06-05,2010-06-06,Дождь,94.0,Кабардино-Балкарская Республика,1,Северо-Кавказский
2010-06-05,2010-06-06,Дождь,94.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2010-06-06,2010-06-06,Ветер,25.0,Тюменская область,0,Уральский
2010-06-07,2010-06-07,Ветер,33.0,Омская область,0,Сибирский
2010-06-07,2010-06-08,Дождь,140.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2010-06-07,2010-06-08,Град,30.0,Республика Дагестан,1,Северо-Кавказский
2010-06-12,2010-06-13,Ветер,25.0,Нижегородская область,1,Приволжский
2010-06-12,2010-06-12,Ветер,33.0,Рязанская область,0,Центральный
2010-06-12,2010-06-12,Ветер,33.0,Костромская область,0,Центральный
2010-06-12,2010-06-12,Град,50.0,Ивановская область,0,Центральный
2010-06-13,2010-06-15,Аномально-жаркая погода,11.0,Саратовская область,2,Приволжский
2010-06-13,2010-06-19,Аномально-жаркая погода,11.0,Оренбургская область,6,Приволжский
2010-06-13,2010-06-13,Ветер,28.0,Пермский край,0,Приволжский
2010-06-13,2010-06-13,Ветер,28.0,Ивановская область,0,Центральный
2010-06-14,2010-06-18,Сильная жара,37.0,Челябинская область,4,Уральский
2010-06-14,2010-06-18,Сильная жара,37.0,Курганская область,4,Уральский
2010-06-14,2010-06-14,Ветер,25.0,Самарская область,0,Приволжский
2010-06-14,2010-06-14,Ветер,29.0,Свердловская область,0,Уральский
2010-06-14,2010-06-14,Ветер,29.0,Челябинская область,0,Уральский
2010-06-14,2010-06-14,Ветер,33.0,Курганская область,0,Уральский
2010-06-14,2010-06-14,Ветер,33.0,Тюменская область,0,Уральский
2010-06-16,2010-06-16,Ветер,28.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2010-06-16,2010-06-16,Ливень,36.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2010-06-17,2010-06-18,Ливень,38.0,Краснодарский край,1,Южный
2010-06-17,2010-06-18,Ливень,38.0,Ставропольский край,1,Северо-Кавказский
2010-06-17,2010-06-18,Дождь,100.0,Краснодарский край,1,Южный
2010-06-17,2010-06-18,Дождь,100.0,Ставропольский край,1,Северо-Кавказский
2010-06-17,2010-06-18,Ветер,27.0,Челябинская область,1,Уральский
2010-06-17,2010-06-18,Ветер,27.0,Свердловская область,1,Уральский
2010-06-18,2010-06-20,Ветер,28.0,Омская область,2,Сибирский
2010-06-18,2010-06-20,Ветер,28.0,Тюменская область,2,Уральский
2010-06-19,2010-06-20,Сильная жара,40.0,Алтайский край,1,Сибирский
2010-06-19,2010-06-20,Сильная жара,40.0,Республика Алтай,1,Сибирский
2010-06-21,2010-06-29,Сильная жара,42.0,Республика Бурятия,8,Сибирский
2010-06-21,2010-06-29,Сильная жара,42.0,Забайкальский край,8,Сибирский
2010-06-21,2010-06-29,Аномально-жаркая погода,11.0,Республика Бурятия,8,Сибирский
2010-06-21,2010-06-29,Аномально-жаркая погода,11.0,Забайкальский край,8,Сибирский
2010-06-22,2010-06-23,Дождь,85.0,Ставропольский край,1,Северо-Кавказский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Республика Мордовия,6,Приволжский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Кировская область,6,Приволжский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Нижегородская область,6,Приволжский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Удмуртcкая Республика,6,Приволжский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Республика Марий Эл,6,Приволжский
2010-06-22,2010-06-28,Аномально-жаркая погода,7.0,Чувашская Республика,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Удмуртcкая Республика,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Кировская область,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Чувашская Республика,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Республика Мордовия,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Республика Марий Эл,6,Приволжский
2010-06-22,2010-06-28,Сильная жара,38.0,Нижегородская область,6,Приволжский
2010-06-22,2010-06-27,Аномально-жаркая погода,10.0,Калужская область,5,Центральный
2010-06-22,2010-06-27,Аномально-жаркая погода,10.0,Владимирская область,5,Центральный
2010-06-22,2010-06-27,Аномально-жаркая погода,10.0,Тульская область,5,Центральный
2010-06-22,2010-06-27,Аномально-жаркая погода,10.0,Тверская область,5,Центральный
2010-06-22,2010-06-27,Аномально-жаркая погода,10.0,Московская область,5,Центральный
2010-06-22,2010-06-22,Дождь,63.0,Новосибирская область,0,Сибирский
2010-06-23,2010-06-23,Дождь,80.0,Сахалинская область,0,Дальневосточный
2010-06-23,2010-06-23,Град,40.0,Краснодарский край,0,Южный
2010-06-23,2010-06-29,Аномально-жаркая погода,11.0,Амурская область,6,Дальневосточный
2010-06-23,2010-06-29,Аномально-жаркая погода,11.0,Хабаровский край,6,Дальневосточный
2010-06-23,2010-06-29,Аномально-жаркая погода,11.0,Еврейская автономная область,6,Дальневосточный
2010-06-23,2010-06-23,Ветер,28.0,Краснодарский край,0,Южный
2010-06-24,2010-06-28,Сильная жара,40.0,Саратовская область,4,Приволжский
2010-06-24,2010-06-30,Сильная жара,40.0,Оренбургская область,6,Приволжский
2010-06-24,2010-06-30,Сильная жара,40.0,Самарская область,6,Приволжский
2010-06-24,2010-06-30,Аномально-жаркая погода,12.0,Самарская область,6,Приволжский
2010-06-24,2010-06-28,Аномально-жаркая погода,12.0,Саратовская область,4,Приволжский
2010-06-24,2010-06-30,Аномально-жаркая погода,12.0,Оренбургская область,6,Приволжский
2010-06-24,2010-06-25,Град,20.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2010-06-24,2010-06-25,Ливень,37.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2010-06-24,2010-06-25,Ветер,25.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2010-06-24,2010-06-29,Сильная жара,39.0,Воронежская область,5,Центральный
2010-06-24,2010-06-29,Сильная жара,39.0,Орловская область,5,Центральный
2010-06-24,2010-06-29,Сильная жара,39.0,Тамбовская область,5,Центральный
2010-06-24,2010-06-29,Сильная жара,39.0,Липецкая область,5,Центральный
2010-06-24,2010-06-29,Сильная жара,39.0,Белгородская область,5,Центральный
2010-06-24,2010-06-29,Сильная жара,39.0,Курская область,5,Центральный
2010-06-25,2010-06-30,Сильная жара,40.0,Пензенская область,5,Приволжский
2010-06-25,2010-06-30,Аномально-жаркая погода,12.0,Пензенская область,5,Приволжский
2010-06-26,2010-06-27,Сильная жара,37.0,Республика Татарстан,1,Приволжский
2010-06-27,2010-06-27,Ветер,25.0,Нижегородская область,0,Приволжский
2010-06-27,2010-06-27,Ветер,25.0,Костромская область,0,Центральный
2010-06-28,2010-06-28,Сильная жара,36.0,Республика Башкортостан,0,Приволжский
2010-06-28,2010-06-28,Град,20.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2010-06-29,2010-06-29,Ливень,30.0,Краснодарский край,0,Южный
2010-06-29,2010-06-29,Ливень,30.0,Кабардино-Балкарская Республика,0,Северо-Кавказский
2010-06-29,2010-06-29,Ливень,30.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2010-06-29,2010-06-29,Ветер,26.0,Свердловская область,0,Уральский
2010-06-29,2010-06-29,Град,40.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2010-06-29,2010-06-29,Сильная жара,37.0,Курганская область,0,Уральский
2010-06-30,2010-06-30,Дождь,60.0,Кемеровская область,0,Сибирский
2010-06-30,2010-06-30,Ветер,27.0,Новосибирская область,0,Сибирский
2010-07-01,2010-07-02,Град,30.0,Ставропольский край,1,Северо-Кавказский
2010-07-01,2010-07-02,Дождь,82.0,Ставропольский край,1,Северо-Кавказский
2010-07-02,2010-07-02,Град,50.0,Ставропольский край,0,Северо-Кавказский
2010-07-06,2010-07-06,Дождь,40.0,Сахалинская область,0,Дальневосточный
2010-07-06,2010-07-06,Ливень,52.0,Ростовская область,0,Южный
2010-07-07,2010-07-07,Дождь,60.0,Ростовская область,0,Южный
2010-07-07,2010-07-07,Дождь,50.0,Ставропольский край,0,Северо-Кавказский
2010-07-07,2010-07-07,Ветер,28.0,Ростовская область,0,Южный
2010-07-07,2010-07-07,Ветер,28.0,Ставропольский край,0,Северо-Кавказский
2010-07-07,2010-07-08,Дождь,57.0,Красноярский край,1,Сибирский
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Владимирская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Ивановская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Тверская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Рязанская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Калужская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Московская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Костромская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Смоленская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Ярославская область,42,Центральный
2010-07-07,2010-08-18,Аномально-жаркая погода,7.0,Тульская область,42,Центральный
2010-07-09,2010-08-18,Сильная жара,39.0,Тамбовская область,40,Центральный
2010-07-09,2010-08-18,Сильная жара,39.0,Воронежская область,40,Центральный
2010-07-10,2010-07-11,Сильная жара,45.0,Ставропольский край,1,Северо-Кавказский
2010-07-10,2010-07-12,Сильная жара,45.0,Республика Калмыкия,2,Южный
2010-07-10,2010-07-12,Сильная жара,40.0,Пензенская область,2,Приволжский
2010-07-10,2010-07-12,Сильная жара,40.0,Саратовская область,2,Приволжский
2010-07-10,2010-07-12,Сильная жара,40.0,Ульяновская область,2,Приволжский
2010-07-10,2010-07-12,Сильная жара,40.0,Самарская область,2,Приволжский
2010-07-10,2010-07-11,Град,45.0,Иркутская область,1,Сибирский
